,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,TARGET(PRICE_IN_LACS)
626,0,0,3,0,1609.834626,1,110.0
627,0,0,1,0,675.1687922,1,9.0
628,1,1,3,0,1950.078003,1,350.0
629,1,0,3,0,1650.0,1,52.8
630,0,0,2,0,1223.380154,1,27.0
631,0,1,2,0,1250.0,1,41.0
632,1,0,3,0,1183.522902,1,38.5
633,0,0,3,0,1960.01568,1,50.0
634,0,0,5,0,2700.096432,1,56.0
635,0,0,2,0,980.3921569,1,23.5
636,0,0,2,0,1195.652174,1,110.0
637,0,0,2,0,900.2976189999998,1,24.2
638,0,0,3,0,1328.273245,1,42.0
639,0,1,2,0,1125.112511,1,100.0
640,0,0,2,0,830.2364197,1,210.0
641,0,0,2,0,1554.118018,1,98.5
642,0,0,1,0,449.7354497,1,10.2
643,0,0,3,0,1210.084034,1,36.0
644,0,0,3,0,1800.288046,1,75.0
645,1,0,2,0,958.9041096,1,140.0
646,0,0,4,0,4800.0,1,4500.0
647,0,0,2,0,1350.0135,1,150.0
648,0,0,2,0,949.9136442,1,22.0
649,0,1,3,0,1040.041602,1,180.0
650,0,1,3,0,1449.781659,1,83.0
651,1,1,2,0,1350.135014,1,60.0
652,0,1,3,0,1579.809004,1,57.9
653,0,0,3,0,1489.489489,1,24.8
654,0,0,2,0,750.0610799,1,30.7
655,0,0,3,0,1419.656786,1,45.5
656,0,0,4,0,4095.252541,1,270.0
657,0,0,2,0,750.0,1,18.0
658,0,1,2,0,883.4442547,0,300.0
659,1,1,2,0,910.8108108,1,33.7
660,0,0,4,0,2526.595745,1,95.0
661,0,0,4,0,5000.0,1,550.0
662,0,0,3,0,1559.004948,1,230.0
663,0,1,3,0,1553.139561,1,70.0
664,1,1,2,0,1207.200847,1,68.4
665,0,0,3,0,1400.0,1,70.0
666,0,0,3,0,1347.708895,1,100.0
667,0,0,4,0,2728.264824,1,150.0
668,0,0,4,0,2705.882353,1,230.0
669,1,1,4,0,1429.272351,0,670.0
670,1,1,1,0,716.0268129,1,94.0
671,0,0,3,0,1420.051122,1,50.0
672,0,0,2,0,970.042796,1,68.0
673,0,0,4,0,3899.835796,1,380.0
674,0,0,2,0,900.090009,1,30.0
675,0,0,2,0,1264.450867,1,35.0
676,0,1,3,0,1850.124378,1,59.5
677,0,0,2,0,1070.079731,1,51.0
678,0,0,2,0,840.1344215,1,35.0
679,0,1,3,0,2280.068402,1,120.0
680,0,1,3,0,1671.6817119999996,1,100.0
681,0,0,6,0,3200.189641,1,270.0
682,1,1,2,0,722.0216606,1,180.0
683,1,0,2,0,1300.027858,1,140.0
684,1,1,2,0,1069.93737,1,41.0
685,0,0,3,0,1773.144914,1,330.0
686,1,1,1,0,617.9671647000001,0,33.5
687,0,0,1,0,715.0153217999998,1,49.0
688,0,0,3,0,1352.169526,1,67.0
689,0,0,2,0,1199.637845,1,53.0
690,0,0,2,0,1363.109049,1,47.0
691,1,0,2,0,802.572041,1,33.7
692,0,0,2,0,950.1187648,1,24.0
693,0,1,2,0,1217.161984,1,120.0
694,0,0,2,0,1050.052503,1,30.0
695,1,0,2,0,1073.878628,1,40.7
696,0,0,1,0,609.9916634,1,300.0
697,0,0,2,0,777.1073322000002,1,42.5
698,0,0,2,0,900.0692361,1,39.0
699,0,0,2,0,900.0473708999998,1,38.0
700,0,0,2,0,1079.913607,1,20.0
701,0,0,3,0,1565.55773,1,40.0
702,0,0,2,0,950.0777336,1,110.0
703,0,0,3,0,1474.080747,1,180.0
704,0,0,2,0,1250.0,1,68.0
705,0,0,2,0,987.2159091,1,27.8
706,0,0,3,0,963.2751355,1,32.0
707,0,0,3,0,1350.135014,1,30.0
708,0,0,2,0,1085.169352,1,66.0
709,0,0,2,0,1187.172371,1,77.0
710,1,1,3,0,1800.0,1,270.0
711,0,0,1,0,450.0,1,18.0
712,0,0,3,0,1610.087294,1,83.0
713,0,0,3,0,1600.0,1,60.0
714,0,0,2,0,875.8683177000001,1,58.0
715,0,0,3,0,1825.047199,1,58.0
716,0,0,2,0,750.0340924999998,1,55.0
717,0,0,2,0,1050.130672,1,44.2
718,0,0,2,0,1276.190476,1,40.2
719,0,0,2,0,1050.098447,1,48.0
720,1,1,2,0,800.0,1,44.0
721,0,0,1,0,677.2009029,1,21.0
722,0,0,3,0,134884.5664,0,7420.0
723,0,1,1,0,453.0011325,1,68.0
724,1,1,2,0,1118.864852,1,48.1
725,1,1,3,0,1675.312786,1,54.9
726,0,0,2,0,989.927058,1,57.0
727,0,0,4,0,3200.0,1,320.0
728,1,1,2,0,932.9149351,1,110.0
729,0,0,2,0,1151.271754,1,43.0
730,0,1,2,0,1277.013752,1,65.0
731,0,1,3,0,1609.3404859999996,1,51.0
732,0,0,3,0,1305.142261,1,100.0
733,0,0,5,0,4995.004995,1,600.0
734,0,0,2,0,800.0,1,160.0
735,0,0,2,0,1130.00932,1,97.0
736,0,0,2,0,960.0529684,1,87.0
737,0,1,3,0,1574.590606,1,87.5
738,1,1,2,0,917.1252293,1,55.0
739,0,0,2,0,780.3790412000002,1,14.0
740,0,1,1,0,690.0212313999998,1,52.0
741,1,1,2,0,852.4137931,0,30.9
742,0,1,2,0,816.1044614,1,22.5
743,0,0,1,0,828.0621047000002,0,72.0
744,0,1,2,0,1236.009064,1,180.0
745,0,0,2,0,1135.159679,1,75.0
746,0,0,2,0,1050.030883,1,68.0
747,0,0,3,0,1847.187238,1,110.0
748,0,0,3,0,2182.684225,1,77.9
749,0,0,3,0,1750.028226,1,310.0
750,0,0,3,0,800.0,1,60.0
751,0,1,3,0,1529.79066,1,190.0
752,0,1,3,0,1018.387553,1,180.0
753,1,0,1,0,428.0137341,1,91.0
754,1,0,3,0,1287.5,1,41.2
755,0,0,2,0,950.0,1,38.0
756,0,0,3,0,1492.537313,1,260.0
757,0,0,3,0,1482.030382,1,120.0
758,0,1,3,0,1336.784323,1,470.0
759,1,1,2,0,1152.308252,1,31.7
760,0,1,3,0,745.4323995,1,30.6
761,0,0,2,0,760.5016922,1,38.2
762,0,1,3,0,1495.162709,1,85.0
763,1,0,2,0,907.1117562,0,25.0
764,0,0,1,0,468.08510639999986,1,11.0
765,0,0,2,0,651.8904824,1,15.0
766,1,0,2,0,630.0114547999998,1,22.0
767,1,1,3,0,2150.304083,1,99.0
768,1,1,2,0,626.2135922,0,64.5
769,0,0,2,0,1017.293998,1,110.0
770,0,1,2,0,1224.177506,1,32.0
771,0,0,3,0,1214.329083,1,100.0
772,0,0,2,0,1250.0,1,60.0
773,0,1,3,0,1974.103163,1,93.0
774,0,0,2,0,914.0767824,1,40.0
775,1,1,3,0,979.7746518,0,140.0
776,0,0,1,0,655.0218341,1,45.0
777,0,1,3,0,2067.649242,1,390.0
778,0,0,1,0,730.0204918,1,57.0
779,0,0,3,0,1225.114855,0,40.0
780,0,0,2,0,1000.0,1,25.0
781,0,1,2,0,1329.787234,1,40.0
782,0,0,3,0,1310.125398,1,70.0
783,0,0,2,0,1050.119332,1,44.0
784,1,0,2,0,1099.00174,1,120.0
785,0,0,2,0,741.1851904,1,420.0
786,0,0,3,0,1404.180629,1,88.0
787,1,1,2,0,576.7012687000001,0,130.0
788,0,0,2,0,1267.197683,1,35.0
789,0,1,1,0,576.0,1,72.0
790,0,1,1,0,418.9066536,1,120.0
791,0,0,4,0,2591.722686,1,320.0
792,0,0,2,0,1129.908619,1,91.5
793,1,0,2,0,900.2770082999998,1,13.0
794,0,1,2,0,1285.21997,1,52.0
795,0,0,3,0,2356.432187,1,270.0
796,0,0,3,0,1425.178147,1,60.0
797,0,0,3,0,1705.708438,1,75.0
798,0,0,3,0,906.6666667000003,1,170.0
799,0,1,2,0,1159.885796,1,65.0
800,0,1,2,0,1250.0,1,32.0
801,0,0,2,0,1080.139373,1,31.0
802,0,0,2,0,926.0484191,1,70.0
803,0,0,2,0,1000.0,1,70.0
804,0,0,2,0,1150.012778,1,45.0
805,0,1,3,0,1263.823065,1,120.0
806,0,1,2,0,1342.826244,1,74.5
807,0,1,3,0,1364.1585300000004,1,95.0
808,0,0,2,0,900.0090001,1,100.0
809,0,0,2,0,892.0606601,1,60.0
810,0,0,1,0,593.8927627,1,24.7
811,0,0,3,0,1181.553004,1,320.0
812,0,1,2,0,1315.053162,1,47.0
813,0,0,2,0,1071.080818,1,110.0
814,0,0,2,0,905.0546448,1,53.0
815,0,1,3,0,1485.009807,1,53.0
816,0,0,2,0,1388.888889,1,45.0
817,0,0,2,0,1100.352113,1,25.0
818,0,0,3,0,1586.9140630000004,1,65.0
819,1,0,2,0,1102.2364220000004,0,48.3
820,0,0,3,0,1880.141011,1,160.0
821,1,1,3,0,1297.989031,1,63.9
822,0,1,3,0,2046.38472,1,120.0
823,0,1,3,0,1699.716714,1,72.0
824,0,0,2,0,1250.0,1,140.0
825,0,0,3,0,981.3084112,1,21.0
826,0,0,2,0,1095.290252,1,120.0
827,0,0,2,0,1050.019091,1,110.0
828,1,1,1,0,498.2964225,1,23.4
829,0,0,1,0,650.0956022999999,1,17.0
830,0,0,1,0,645.9770115,1,28.1
831,0,0,2,0,1060.114742,1,85.0
832,0,1,2,0,1120.657452,1,120.0
833,1,1,3,0,1570.247934,0,38.0
834,0,0,3,0,1527.183873,1,100.0
835,0,0,2,0,1045.10451,1,76.0
836,0,0,3,0,2556.890821,1,200.0
837,0,0,2,0,1365.0,1,81.9
838,0,0,1,0,553.0682117,1,21.0
839,0,0,2,0,1273.12897,1,46.1
840,0,0,3,0,1536.09831,1,120.0
841,0,0,2,0,659.0038314,1,86.0
842,0,1,2,0,1010.10101,1,48.0
843,0,0,1,0,610.0422337,1,26.0
844,1,1,2,0,1084.0,1,81.3
845,0,0,3,0,1525.010167,1,150.0
846,0,1,2,0,1073.138517,1,65.0
847,0,0,2,0,1032.204789,1,100.0
848,1,1,2,0,731.7073171,0,21.9
849,0,0,3,0,1840.168244,1,140.0
850,0,0,2,0,1274.078568,1,84.0
851,0,1,3,0,2060.641743,1,140.0
852,1,0,2,0,790.3225806,1,24.5
853,0,0,3,0,1250.0,1,25.0
854,0,1,1,0,606.0173963,1,170.0
855,0,1,2,0,1180.080245,1,100.0
856,0,0,2,0,1300.091771,1,85.0
857,0,0,2,0,1150.306748,1,37.5
858,0,0,3,0,1529.411765,1,130.0
859,0,0,2,0,1150.109062,1,58.0
860,1,1,2,0,1267.719258,1,110.0
861,0,0,3,0,1820.072803,1,140.0
862,0,1,2,0,1100.110011,1,60.0
863,0,0,2,0,1373.567412,1,320.0
864,0,1,4,0,3539.823009,1,220.0
865,1,0,2,0,1250.0,1,60.0
866,0,0,1,0,715.0983259999998,1,44.0
867,0,0,2,0,1180.327869,1,36.0
868,0,0,1,0,460.0141543,1,65.0
869,0,0,3,0,1750.448833,1,58.5
870,0,0,2,0,1250.0,1,45.0
871,0,0,1,0,454.5454545,1,14.7
872,0,1,2,0,1156.25,1,37.0
873,0,1,4,0,3017.170443,1,550.0
874,0,0,3,0,1275.148767,1,45.0
875,0,0,2,0,789.4736842,1,150.0
876,0,1,3,0,1464.128843,1,120.0
877,0,0,1,0,744.7402718,1,160.0
878,0,0,4,0,2197.260274,1,80.2
879,0,0,2,0,1262.980634,1,180.0
880,0,0,3,0,2500.0,1,150.0
881,0,0,2,0,1096.057239,1,72.0
882,0,0,2,0,900.090009,1,40.0
883,1,1,2,0,636.682243,1,21.8
884,1,0,3,0,1750.164078,1,80.0
885,0,0,3,0,2840.909091,1,60.0
886,0,0,3,0,1078.705553,1,27.0
887,0,0,2,0,1199.563795,1,22.0
888,1,1,3,0,1575.0,1,69.3
889,0,0,2,0,1020.049244,1,58.0
890,0,0,3,0,1904.761905,1,100.0
891,0,0,3,0,1125.304136,1,37.0
892,1,1,1,0,462.7862595,0,87.3
893,0,0,3,0,1301.78421,1,170.0
894,0,0,2,0,1199.887069,1,85.0
895,0,0,3,0,1606.217617,1,62.0
896,0,0,1,0,556.0851605,1,35.0
897,0,1,3,0,1501.812532,1,87.0
898,0,0,3,0,1073.913043,1,24.7
899,0,0,2,0,1290.322581,1,48.0
900,0,1,3,0,1377.593361,1,49.8
901,1,1,2,0,873.6608792000003,1,47.3
902,0,1,2,0,473.8302934,1,23.9
903,1,0,2,0,1265.130808,1,64.8
904,0,0,3,0,1431.560401,1,130.0
905,0,1,3,0,1721.170396,1,130.0
906,0,0,1,0,658.0016247000002,1,16.2
907,0,0,3,0,2155.94682,1,180.0
908,1,1,1,0,457.612203,0,31.2
909,0,0,3,0,1406.110188,1,110.0
910,0,0,3,0,1351.849576,1,110.0
911,0,0,3,0,1330.555556,1,47.9
912,0,0,1,0,750.122971,1,30.5
913,0,0,3,0,1215.066829,1,30.0
914,0,1,2,0,870.3859060000002,1,41.5
915,1,1,3,0,1800.110436,1,65.2
916,0,0,3,0,1380.195795,1,86.0
917,0,0,2,0,850.0772798,1,22.0
918,0,0,1,0,562.2913372,1,32.0
919,1,0,3,0,1420.185571,1,75.0
920,0,0,3,0,1798.410707,1,43.0
921,0,0,2,0,890.0316456,1,90.0
922,0,0,2,0,1199.9825460000004,1,550.0
923,0,0,3,0,1200.274348,1,35.0
924,0,0,4,0,1250.0,1,29.0
925,0,0,2,0,924.9471459,1,35.0
926,0,0,3,0,1000.0,1,38.0
927,0,0,2,0,1263.94052,1,34.0
928,1,1,2,0,1170.094839,1,95.0
929,0,0,1,0,650.0847937000002,1,11.5
930,0,0,2,0,1160.092807,1,45.0
931,0,0,1,0,520.1560468,1,12.0
932,0,0,2,0,1040.582726,1,220.0
933,0,1,2,0,1320.233344,1,43.0
934,0,1,2,0,884.8080133999998,1,26.5
935,0,0,2,0,1381.079215,1,140.0
936,0,0,3,0,1401.206101,1,79.0
937,1,1,1,0,609.6551724,0,22.1
938,0,1,2,0,1075.032909,1,49.0
939,0,1,3,0,1680.244399,1,99.0
940,0,0,3,0,970.3085581,1,100.0
941,0,0,3,0,1555.299539,1,67.5
942,0,0,2,0,1129.943503,1,190.0
943,0,0,2,0,860.0158772,1,130.0
944,1,0,2,0,2600.472813,1,99.0
945,1,0,2,0,830.0,0,66.4
946,0,0,2,0,1200.111638,1,43.0
947,0,0,2,0,953.1590414,1,35.0
948,0,0,2,0,952.3809524,1,160.0
949,0,1,4,0,1944.742489,1,72.5
950,0,0,3,0,1150.0,1,230.0
951,0,0,3,0,849.0165558,1,60.0
952,0,1,3,0,1773.0496449999996,1,110.0
953,0,0,2,0,1300.052002,1,75.0
954,1,1,3,0,1500.0,0,57.0
955,0,0,1,0,459.97259739999987,1,23.5
956,0,1,2,0,1218.701529,1,110.0
957,0,1,1,0,567.2131147999999,1,17.3
958,0,0,1,0,513.3333333,1,15.4
959,0,0,1,0,550.0550055,1,25.0
960,0,1,3,0,1840.225157,1,85.0
961,0,1,3,0,1721.875,0,55.1
962,1,1,2,0,772.0631904,1,130.0
963,0,1,2,0,824.0317627000002,1,110.0
964,1,1,3,0,1388.2352939999996,1,47.2
965,0,0,2,0,1250.0,1,52.0
966,0,0,3,0,1125.080593,1,34.9
967,0,1,3,0,1804.966096,1,370.0
968,0,0,2,0,1050.052503,1,60.0
969,0,1,3,0,845.5944529,0,100.0
970,0,0,1,0,700.0,1,56.0
971,0,0,2,0,908.832718,1,32.0
972,1,1,3,0,1391.035549,1,45.0
973,0,0,2,0,972.2222222,1,28.0
974,0,0,2,0,777.1428571,1,170.0
975,0,1,2,0,1193.00106,1,90.0
976,0,0,2,0,990.0990099,1,35.0
977,1,0,1,0,397.6514545,1,14.9
978,1,1,2,0,899.8691098999999,1,55.0
979,0,0,1,0,639.9317406,1,45.0
980,0,0,1,0,680.9669731,1,100.0
981,0,1,1,0,555.5555555999998,0,100.0
982,1,1,2,0,1173.062998,1,81.0
983,0,0,2,0,1087.150241,1,61.0
984,0,0,3,0,750.085237,1,22.0
985,0,0,2,0,1000.0,1,85.0
986,0,1,3,0,1593.272848,1,72.0
987,0,0,2,0,950.0542888,1,35.0
988,0,1,2,0,951.1077158,1,24.9
989,1,0,3,0,1500.0,1,75.0
990,0,1,3,0,1885.197562,1,95.9
991,0,0,2,0,1240.096452,1,36.0
992,1,1,3,0,1415.428167,1,40.0
993,0,0,2,0,1240.221332,1,65.0
994,0,1,2,0,812.9346942000002,1,90.0
995,0,0,3,0,1647.898929,1,120.0
996,0,1,2,0,1200.05275,1,91.0
997,0,0,3,0,1434.901878,1,68.0
998,0,1,2,0,1215.168657,1,58.0
999,0,0,2,0,960.0180709,1,85.0
1000,0,1,3,0,2295.492487,1,110.0
1001,0,0,2,0,1000.0,1,19.5
1002,1,1,3,0,1764.446405,1,160.0
1003,0,1,2,0,1242.0431609999996,1,80.0
1004,1,0,2,0,800.0,1,26.0
1005,0,0,2,0,850.1594049,1,24.0
1006,0,0,1,0,450.0281268,1,24.0
1007,0,1,1,0,678.119349,1,30.0
1008,0,0,3,0,1844.28929,1,140.0
1009,0,1,2,0,1015.123265,1,49.0
1010,0,0,2,0,932.8358209,1,25.0
1011,0,0,3,0,1654.575538,1,130.0
1012,1,1,1,0,470.388649,1,30.5
1013,0,0,3,0,1910.04313,1,62.0
1014,0,0,2,0,1179.673321,1,39.0
1015,0,1,2,0,1025.056948,1,54.0
1016,0,1,4,0,2200.220022,0,60.0
1017,1,1,1,0,599.1611744,1,20.0
1018,0,0,2,0,1100.060277,1,73.0
1019,1,1,2,0,1256.862179,1,87.0
1020,0,0,3,0,1355.199135,1,75.2
1021,0,0,3,0,1033.295063,1,45.0
1022,0,1,2,0,1304.052997,1,250.0
1023,0,0,3,0,1400.124456,1,90.0
1024,0,0,2,0,800.0,1,81.0
1025,0,1,3,0,2169.854166,1,430.0
1026,0,0,1,0,569.1056911000002,1,28.0
1027,0,0,1,0,620.0455222999999,1,79.0
1028,0,0,2,0,730.1808067000002,1,21.0
1029,0,1,2,0,1075.268817,1,34.0
1030,0,0,2,0,1184.090909,0,52.1
1031,0,0,2,0,1100.0,1,22.0
1032,0,0,3,0,1640.28777,1,57.0
1033,0,0,2,0,715.0518413,1,20.0
1034,0,0,1,0,564.2633228999998,1,9.0
1035,0,0,3,0,1500.375094,1,40.0
1036,0,0,1,0,750.1875468999998,1,20.0
1037,1,1,2,0,515.6445557,0,20.6
1038,0,0,2,0,1037.79296,1,120.0
1039,0,1,2,0,574.0393627000002,1,24.5
1040,0,0,2,0,1179.813594,0,51.9
1041,1,1,3,0,83212.07712,0,9150.0
1042,0,0,2,0,1147.028154,1,55.0
1043,0,1,3,0,1353.236607,1,48.5
1044,1,1,3,0,1688.235294,1,57.4
1045,0,1,3,0,1900.538486,1,60.0
1046,1,1,4,0,3486.0557770000005,1,140.0
1047,1,0,2,0,819.1747573,1,27.0
1048,0,0,1,0,600.0,1,33.0
1049,0,0,2,0,1199.878493,1,79.0
1050,0,1,2,0,1079.8303119999996,1,56.0
1051,1,1,3,0,1650.165017,1,70.0
1052,0,0,2,0,1150.054765,1,63.0
1053,0,0,2,0,1042.5587369999996,1,280.0
1054,0,0,4,0,2632.040709,1,150.0
1055,0,0,3,0,2040.370977,1,74.8
1056,0,0,2,0,796.5686275,1,26.0
1057,0,0,2,0,1080.050826,1,68.0
1058,1,0,2,0,966.8508287,1,35.0
1059,0,0,3,0,1600.0,0,62.4
1060,0,0,2,0,820.0168209,1,39.0
1061,0,1,2,0,1133.093525,1,63.0
1062,0,1,2,0,1109.960041,1,75.0
1063,0,0,1,0,620.048226,1,18.0
1064,1,1,2,0,345.276221,0,34.5
1065,0,0,3,0,1850.15989,1,81.0
1066,1,0,3,0,1390.268123,1,28.0
1067,0,1,2,0,1090.074584,1,76.0
1068,0,0,3,0,1549.358123,1,35.0
1069,1,1,2,0,993.1122858,1,62.0
1070,0,0,2,0,665.1147323,1,20.0
1071,0,0,3,0,1265.1413189999996,1,47.0
1072,0,0,2,0,925.1003121,1,83.0
1073,1,1,3,0,1467.13615,1,100.0
1074,0,0,2,0,1178.20324,1,48.0
1075,1,0,1,0,580.6288032000001,1,22.9
1076,1,1,1,0,416.6666667,0,63.1
1077,0,0,1,0,650.0,1,32.5
1078,0,0,3,0,1614.639397,1,60.0
1079,1,0,1,0,418.9373297,1,36.9
1080,0,1,2,0,1232.006225,1,95.0
1081,1,1,2,0,711.4854073,0,49.0
1082,0,0,3,0,1300.014445,1,450.0
1083,0,0,1,0,600.0,1,36.0
1084,0,0,2,0,1225.023139,1,450.0
1085,0,1,4,0,2400.0,1,69.0
1086,0,0,2,0,1215.132693,1,43.04
1087,0,0,3,0,1200.171453,1,28.0
1088,0,1,2,0,1017.604559,1,100.0
1089,0,0,2,0,893.4869504000002,1,38.0
1090,0,0,2,0,1079.754601,1,44.0
1091,0,0,3,0,1200.0,1,75.0
1092,0,0,4,0,2200.4889980000007,1,90.0
1093,0,0,6,0,5800.464037,1,500.0
1094,0,0,4,0,2100.375857,1,95.0
1095,0,0,1,0,550.1222494,1,18.0
1096,0,0,3,0,1635.244325,1,85.0
1097,0,0,1,0,537.0462456,1,54.0
1098,0,0,1,0,650.0742942,1,35.0
1099,1,1,1,0,708.7378641,1,36.5
1100,1,0,3,0,1724.0,1,86.2
1101,1,1,2,0,1165.02779,1,54.5
1102,1,1,3,0,1537.9686,1,240.0
1103,0,0,3,0,1296.17628,1,60.0
1104,0,0,2,0,1100.173712,1,38.0
1105,1,0,2,0,1250.0,1,45.0
1106,0,0,2,0,810.3727715,1,15.0
1107,1,0,2,0,853.2423207999999,1,25.0
1108,0,0,1,0,685.1155292999998,1,25.5
1109,0,1,2,0,976.1023225,1,29.0
1110,0,0,2,0,1200.0,1,21.0
1111,0,0,1,0,584.9665841,1,77.9
1112,0,0,3,0,2190.026954,1,130.0
1113,0,0,2,0,2124.372345,1,55.0
1114,1,0,3,0,1295.824102,1,310.0
1115,0,0,3,0,2200.0,1,66.0
1116,0,0,1,0,525.0596659,1,22.0
1117,0,0,4,0,1510.45701,1,39.0
1118,0,0,2,0,1344.87686,1,160.0
1119,0,0,2,0,500.0,1,16.0
1120,0,0,2,0,1125.082727,1,85.0
1121,0,0,1,0,450.1385042,1,6.5
1122,0,0,3,0,1377.410468,1,45.0
1123,1,1,2,0,929.4832073,1,150.0
1124,0,0,1,0,727.9344859,1,32.0
1125,0,0,2,0,810.0147275,1,33.0
1126,1,1,3,0,1408.15719,1,47.3
1127,0,1,3,0,1925.320887,1,66.0
1128,1,0,2,0,1050.295858,1,35.5
1129,0,0,2,0,8796.296295999999,1,19.0
1130,0,0,4,0,2286.374134,1,99.0
1131,0,0,4,0,1993.024415,1,120.0
1132,0,0,1,0,674.9401263,1,31.0
1133,0,0,3,0,1392.1453689999996,1,95.0
1134,0,1,2,0,1000.0,1,150.0
1135,0,0,2,0,820.1202843,1,30.0
1136,0,0,5,0,2645.082791,1,500.0
1137,1,1,3,0,1492.537313,0,100.0
1138,0,1,2,0,873.1082653999998,1,45.0
1139,0,0,4,0,3087.563295,1,250.0
1140,0,0,2,0,1200.063161,1,76.0
1141,0,0,1,0,584.1803949,1,100.0
1142,0,0,2,0,1150.012778,1,90.0
1143,0,0,3,0,1780.0147309999998,1,290.0
1144,0,0,3,0,3086.980207,1,850.0
1145,0,1,2,0,850.0772798,1,33.0
1146,0,0,2,0,1220.232238,1,62.0
1147,1,1,2,0,785.4545455,1,270.0
1148,1,1,3,0,769.2307692,0,200.0
1149,0,0,1,0,600.0,1,30.0
1150,1,1,2,0,979.9118079,1,40.0
1151,1,1,1,0,818.4851727999999,1,130.0
1152,0,0,2,0,1146.025878,1,93.0
1153,0,0,3,0,1502.0576130000004,1,73.0
1154,0,0,1,0,697.0849176,1,22.0
1155,0,0,3,0,2247.6119120000008,1,120.0
1156,0,0,2,0,1305.109024,1,82.0
1157,0,0,3,0,1860.672819,1,62.5
1158,0,0,2,0,1000.0,1,25.0
1159,0,0,2,0,1000.0,1,70.0
1160,0,0,1,0,650.0742942,1,17.5
1161,1,1,2,0,493.3899906,0,41.8
1162,0,0,2,0,820.035461,1,37.0
1163,1,1,1,0,670.0167504,1,32.0
1164,1,0,3,0,1357.019492,1,55.0
1165,0,0,2,0,523.5236633000002,1,150.0
1166,0,0,2,0,1267.123288,1,92.5
1167,0,1,3,0,1295.097132,1,70.0
1168,0,1,2,0,1131.901132,1,49.0
1169,0,1,2,0,495.378544,0,47.7
1170,1,1,2,0,580.9040980000002,0,110.0
1171,0,0,2,0,900.0423549000002,1,85.0
1172,0,0,3,0,2000.0,1,80.0
1173,0,0,2,0,1230.0469480000004,1,65.5
1174,0,0,3,0,1250.0,1,45.0
1175,0,0,2,0,1128.09856,1,76.0
1176,1,1,2,0,749.2641156000002,1,140.0
1177,0,0,3,0,2000.0,1,150.0
1178,0,1,2,0,1155.455423,1,35.9
1179,0,1,3,0,1730.1038059999996,1,65.0
1180,0,1,1,0,833.6602588999998,1,170.0
1181,0,0,3,0,2103.049422,1,180.0
1182,0,0,2,0,831.1564949,1,35.0
1183,0,1,3,0,1552.238806,1,130.0
1184,0,1,2,0,1041.028781,1,34.0
1185,1,0,3,0,1174.611535,1,44.6
1186,0,1,3,0,1430.103683,1,40.0
1187,0,0,2,0,1253.031528,1,62.0
1188,0,0,4,0,3500.0,1,1050.0
1189,0,0,1,0,418.0213655,1,18.0
1190,1,0,3,0,1316.261816,1,110.0
1191,1,1,2,0,784.893116,0,170.0
1192,0,1,2,0,673.0065837999998,1,230.0
1193,1,1,3,0,1232.126559,0,81.0
1194,0,0,2,0,1200.120012,1,40.0
1195,1,0,2,0,1160.0,0,52.2
1196,0,0,3,0,1650.2047699999996,1,68.5
1197,0,0,2,0,847.0225872999998,1,33.0
1198,0,0,2,0,1200.087279,1,55.0
1199,0,0,1,0,505.0505051,1,12.0
1200,0,0,2,0,1050.241272,1,37.0
1201,1,1,2,0,830.1158301,1,43.0
1202,0,0,2,0,2399.232246,1,25.0
1203,0,0,2,0,1000.0,1,43.5
1204,0,1,3,0,2500.0,1,180.0
1205,0,0,2,0,1039.222259,1,31.0
1206,0,0,2,0,1140.030114,1,53.0
1207,0,0,1,0,650.0171057,1,19.0
1208,0,1,3,0,1600.0,1,280.0
1209,0,1,3,0,1424.4091939999996,1,44.0
1210,0,0,2,0,965.0495566,1,37.0
1211,0,0,2,0,1190.06554,1,69.0
1212,0,1,3,0,1538.602604,1,83.9
1213,0,0,1,0,388.0392604,1,17.0
1214,0,0,2,0,825.0825083,1,25.0
1215,0,0,2,0,1076.015272,1,62.0
1216,0,1,2,0,1000.0,1,27.0
1217,0,1,2,0,1341.021859,1,300.0
1218,1,1,3,0,2575.87754,1,97.6
1219,0,0,1,0,650.0171057,1,95.0
1220,0,0,1,0,650.0072223,1,45.0
1221,0,0,2,0,1000.0,1,45.0
1222,0,0,2,0,1419.920651,1,68.0
1223,1,0,3,0,1035.083896,1,95.0
1224,0,0,3,0,1448.06338,1,32.9
1225,1,1,3,0,147428.5714,0,5160.0
1226,1,1,3,0,1607.951686,1,63.9
1227,0,1,2,0,915.0746508,1,57.0
1228,0,0,2,0,1102.4142869999996,1,100.0
1229,1,1,3,0,1338.376491,1,230.0
1230,1,0,2,0,1113.0434779999996,1,64.0
1231,1,1,3,0,1356.6987,1,120.0
1232,0,0,2,0,1160.140874,1,56.0
1233,0,0,3,0,1660.280971,1,78.0
1234,0,0,3,0,1465.0766609999996,1,86.0
1235,0,0,2,0,895.1661029999998,1,45.0
1236,0,1,2,0,1219.89365,1,78.0
1237,0,0,1,0,495.1261024,1,32.0
1238,0,0,4,0,2718.868951000001,1,650.0
1239,0,0,2,0,1025.056948,1,54.0
1240,1,1,1,0,258.2138319,0,56.9
1241,0,1,3,0,1503.358356,1,76.1
1242,0,1,4,0,2080.443828,1,75.0
1243,0,0,1,0,630.0114547999998,1,66.0
